1;0.423634336678;0.104869376772
2;0.538461538462;0.122565302411
3;0.682274247492;0.127434704668
5;0.783723522854;0.141567688268
10;0.928651059086;0.181828970118
15;0.958751393534;0.226009519357
25;0.960981047938;0.308194755363
35;0.986622073579;0.409382433857
45;0.982162764771;0.491686454418
55;0.986622073579;0.627672231305
70;0.992196209588;0.708432307485
85;0.997770345596;0.83396674242
100;1.0;1.0
