1;1;0.281380753138;0.237556477391
2;1;0.407949790795;0.253738280057
2;2;0.450836820084;0.255071069991
3;1;0.460251046025;0.266671756001
3;2;0.489539748954;0.263463475687
3;3;0.534518828452;0.257595779658
5;1;0.350418410042;0.265001756536
5;2;0.498953974895;0.267687919237
5;3;0.584728033473;0.274693876432
5;5;0.650627615063;0.269364132232
10;1;0.391213389121;0.295730117026
10;2;0.53870292887;0.297202057121
10;3;0.602510460251;0.29793592033
10;5;0.705020920502;0.296054422165
10;10;0.811715481172;0.291106789512
15;1;0.449790794979;0.319631873258
15;2;0.507322175732;0.320993418258
15;3;0.60460251046;0.322586032522
15;5;0.695606694561;0.315013681165
15;10;0.809623430962;0.317120520624
15;15;0.890167364017;0.305589903485
25;1;0.407949790795;0.352578159608
25;2;0.551255230126;0.361973116383
25;3;0.655857740586;0.366260715737
25;5;0.766736401674;0.357010702934
25;10;0.860878661088;0.356920265204
25;15;0.889121338912;0.358599490321
25;25;0.94769874477;0.363103937773
35;1;0.437238493724;0.417546479944
35;2;0.599372384937;0.39851780223
35;3;0.643305439331;0.406462817275
35;5;0.800209205021;0.403386321416
35;10;0.907949790795;0.409339755935
35;15;0.905857740586;0.403630953458
35;25;0.956066945607;0.402458571368
35;35;0.975941422594;0.399041656339
45;1;0.455020920502;0.439110714257
45;2;0.600418410042;0.441644443831
45;3;0.626569037657;0.449360216638
45;5;0.760460251046;0.439508371975
45;10;0.884937238494;0.438903083583
45;15;0.940376569038;0.443815920466
45;25;0.960251046025;0.450107815452
45;35;0.976987447699;0.459811876848
45;45;1.0;0.460993237695
55;1;0.462343096234;0.503397990508
55;2;0.582635983264;0.501524886782
55;3;0.672594142259;0.500418944203
55;5;0.780334728033;0.49795012339
55;10;0.899581589958;0.497587607096
55;15;0.940376569038;0.509476971261
55;25;0.97489539749;0.501098375239
55;35;0.971757322176;0.499917738618
55;45;0.989539748954;0.504653707974
55;55;0.98640167364;0.507547451971
70;1;0.453974895397;0.562187139998
70;2;0.569037656904;0.556686239781
70;3;0.6589958159;0.564349234614
70;5;0.766736401674;0.558082243128
70;10;0.89539748954;0.563390416914
70;15;0.927824267782;0.557920658418
70;25;0.960251046025;0.567913546106
70;35;0.970711297071;0.569559868316
70;45;0.965481171548;0.577350713738
70;55;0.979079497908;0.579068594421
70;70;0.987447698745;0.576578639375
85;1;0.473849372385;0.636594397382
85;2;0.574267782427;0.638019081727
85;3;0.651673640167;0.633052907241
85;5;0.746861924686;0.642782728041
85;10;0.896443514644;0.633144110346
85;15;0.939330543933;0.627566787819
85;25;0.955020920502;0.64884165267
85;35;0.97280334728;0.639698578429
85;45;0.980125523013;0.638403028529
85;55;0.991631799163;0.64611390458
85;70;0.995815899582;0.649205033098
85;85;1.0;0.653999640076
100;1;0.512552301255;0.739184673375
100;2;0.586820083682;0.691768498406
100;3;0.642259414226;0.702936665089
100;5;0.747907949791;0.717393517638
100;10;0.896443514644;0.716171114571
100;15;0.924686192469;0.702163323331
100;25;0.943514644351;0.728012737425
100;35;0.979079497908;0.715232517592
100;45;0.981171548117;0.713616333062
100;55;0.984309623431;0.724861234788
100;70;0.992677824268;0.715011291219
100;85;0.989539748954;0.713269593374
100;100;0.992677824268;1.0
