1;1;0.423634336678;0.0900791983255
2;1;0.502787068004;0.0926787982966
2;2;0.538461538462;0.0934647248748
3;1;0.619843924192;0.099328948484
3;2;0.655518394649;0.0969711543354
3;3;0.682274247492;0.0997521375009
5;1;0.620958751394;0.116196115361
5;2;0.66889632107;0.115228820002
5;3;0.722408026756;0.112871040268
5;5;0.783723522854;0.116135663906
10;1;0.620958751394;0.158152466873
10;2;0.726867335563;0.161719362203
10;3;0.748049052397;0.162505288782
10;5;0.82497212932;0.170183185784
10;10;0.928651059086;0.158938393452
15;1;0.577480490524;0.202889787137
15;2;0.674470457079;0.200773827639
15;3;0.738015607581;0.204582557619
15;5;0.840579710145;0.201801588867
15;10;0.924191750279;0.200773827639
15;15;0.958751393534;0.202708418357
25;1;0.47491638796;0.281966027781
25;2;0.622073578595;0.290248468167
25;3;0.755852842809;0.291094846201
25;5;0.859531772575;0.284867913858
25;10;0.928651059086;0.299558669781
25;15;0.945373467113;0.290611205728
25;25;0.960981047938;0.287527965284
35;1;0.47491638796;0.373193890246
35;2;0.695652173913;0.37978356015
35;3;0.751393534002;0.378574458969
35;5;0.847268673356;0.369082888574
35;10;0.950947603122;0.361646811808
35;15;0.967670011148;0.373556627807
35;25;0.978818283166;0.384136396472
35;35;0.986622073579;0.380085846256
45;1;0.617614269788;0.454567444755
45;2;0.652173913043;0.437881632245
45;3;0.723522853958;0.43903028197
45;5;0.852842809365;0.45910162103
45;10;0.953177257525;0.434314736915
45;15;0.975473801561;0.448400949454
45;25;0.967670011148;0.459403907136
45;35;0.983277591973;0.476694277444
45;45;0.982162764771;0.453479246485
55;1;0.520624303233;0.534248228782
55;2;0.643255295429;0.528807208604
55;3;0.723522853958;0.517562416272
55;5;0.83723522854;0.524091649134
55;10;0.950947603122;0.523668460118
55;15;0.977703455964;0.539628797505
55;25;0.978818283166;0.539326525813
55;35;0.982162764771;0.527900364701
55;45;0.989966555184;0.559941971215
55;55;0.986622073579;0.580315581967
70;1;0.499442586399;0.696934886345
70;2;0.670011148272;0.713922984961
70;3;0.730211817168;0.699353131949
70;5;0.80602006689;0.731152903813
70;10;0.934225195095;0.70086453365
70;15;0.958751393534;0.633637643136
70;25;0.98773690078;0.638595008428
70;35;0.986622073579;0.690345216441
70;45;0.992196209588;0.695786236619
70;55;0.98773690078;0.710053803525
70;70;0.992196209588;0.711807039876
85;1;0.531772575251;0.851278652066
85;2;0.685618729097;0.853031874003
85;3;0.767001114827;0.778066620617
85;5;0.832775919732;0.76476634907
85;10;0.934225195095;0.772262862878
85;15;0.964325529543;0.765310440998
85;25;0.989966555184;0.751042874092
85;35;0.989966555184;0.764766334656
85;45;0.996655518395;0.77190013973
85;55;0.996655518395;0.763738587842
85;70;0.994425863991;0.765491824193
85;85;0.997770345596;0.797110212863
100;1;0.539576365663;0.948975281524
100;2;0.663322185061;0.962638305046
100;3;0.802675585284;0.963424231624
100;5;0.842809364548;0.96457288135
100;10;0.936454849498;0.935795912888
100;15;0.974358974359;0.945710657886
100;25;0.992196209588;0.946012943991
100;35;0.995540691193;0.971102114213
100;45;0.997770345596;1.0
100;55;0.992196209588;0.976724517585
100;70;0.997770345596;0.98821111574
100;85;0.998885172798;0.978477725109
100;100;1.0;0.961429189451
