1;0.1775;0.480935003351;0.0902508029566
2;0.3925;0.47356536162;0.0920477096013
3;0.595;0.491806823363;0.0892572786864
5;0.795833333333;0.492670648393;0.0921149046239
12;0.885;0.494006750754;0.0944511342349
20;0.89;0.504569156959;0.0901083160458
27;0.893333333333;0.654717883834;0.0941527154333
35;0.8825;0.671131037435;0.0925268289348
42;0.886666666667;0.579858176972;0.0911830181178
50;0.880833333333;0.978975905431;0.0898797215073
57;0.8625;0.904223071221;0.0882201329254
65;0.868333333333;0.939038996448;0.0850329854659
72;0.853333333333;0.838116016494;0.0847021493235
80;0.8525;0.841488435778;0.0847172077011
87;0.864166666667;0.874917645762;0.0835803300659
95;0.8425;0.8589355681;0.0855499598876
102;0.844166666667;0.844593628615;0.0866820272078
110;0.8475;0.864951718628;0.0823093910407
117;0.845833333333;1.0;0.0774994046115
125;0.811666666667;0.91328504753;0.0862801119375
132;0.8275;0.958315303366;0.0879589716574
140;0.8175;0.936979195626;0.0915548465105
147;0.801666666667;0.953262500597;0.0873327941199
155;0.821666666667;0.951068757897;0.0808524332471
162;0.79;0.862489763515;0.0810737674964
170;0.8;0.884017626548;0.0846333707811
177;0.791666666667;0.860436356529;0.0811248882984
185;0.79;0.835573750033;0.0814177797193
192;0.7775;0.877757434693;0.0833359899618
200;0.770833333333;0.861322470347;0.0807235108273
200;0.850833333333;0.365335363665;0.0912546948003
