1;0.2525;0.509219973912;0.00215672760443
2;0.3825;0.49768274407;0.00213143369194
3;0.503333333333;0.496585173572;0.00203594685603
5;0.809166666667;0.499288416459;0.00125832118762
16;0.92;0.491157600272;0.0010315469012
27;0.93;0.566752803094;0.00155575165595
39;0.9325;0.840866434911;0.00284266515637
50;0.935;0.875197389802;0.00359067934335
61;0.935833333333;0.846815581658;0.00436873120954
73;0.933333333333;0.938892520218;0.00493301708716
84;0.934166666667;0.925993495777;0.0050468489585
95;0.938333333333;0.969763490244;0.00573197117554
107;0.94;0.95774260003;0.00656079617009
118;0.941666666667;0.956050168595;0.00730462250049
129;0.938333333333;0.925837711219;0.00799313576953
141;0.940833333333;0.930400862743;0.00880767387286
152;0.941666666667;0.947226410388;0.00961329888321
163;0.944166666667;0.988718711199;0.0103222140553
175;0.941666666667;0.931803757634;0.0111666971861
186;0.943333333333;0.921638829095;0.0118770021336
197;0.9425;0.945990881517;0.0126790878493
209;0.941666666667;0.925330906452;0.0133685646959
220;0.943333333333;0.966767690368;0.0141824542374
231;0.941666666667;1.0;0.0149601354968
243;0.944166666667;0.925889077318;0.0156969202985
254;0.944166666667;0.937425769779;0.0164747868613
265;0.944166666667;0.946342420574;0.0172244873091
277;0.944166666667;0.946490162966;0.0180277589664
288;0.943333333333;0.936357403095;0.0186455419322
300;0.943333333333;0.916054655901;0.019556474858
300;0.943333333333;0.351464435999;0.0194850404019
